OrderID,OrderDate,CustomerID,CustomerSegment,ProductCategory,ProductName,UnitPrice,Quantity,Discount,Region,PaymentMode,Revenue,Year,Month,Day,Weekday,RevenuePerItem,DiscountAmount,OrdersPerCustomer,CustomerLifetimeValue,HighRevenueOrder
100481,2024-04-25,1089,Home Office,Electronics,Laptop,45593.76,6.0,0.21,South,Card,216114.42,2024,4,25,Thursday,36019.07,57448.137599999995,10,1251200.77,True
100482,2024-04-26,1116,Home Office,Electronics,Table,1669.3,5.0,0.21,South,UPI,7912.48,2024,4,26,Friday,1582.4959999999999,1752.7649999999999,8,649658.52,False
100483,2024-04-27,1061,Consumer,Electronics,Table,17927.36,9.0,0.27,North,Cash,117782.76,2024,4,27,Saturday,13086.973333333333,43563.4848,6,314787.57,True
100484,2024-04-28,1022,Home Office,Clothing,Jeans,987.5,4.0,0.17,South,UPI,3278.5,2024,4,28,Sunday,819.625,671.5,4,112467.38,False
100485,2024-04-29,1126,Home Office,Clothing,Laptop,4041.83,2.0,0.04,North,Card,7760.31,2024,4,29,Monday,3880.155,323.3464,4,506705.66,False
100486,2024-04-30,1136,Home Office,Electronics,Jeans,45576.18,5.0,0.04,East,Card,393778.2,2024,4,30,Tuesday,78755.64,9115.236,5,767653.39,True
100487,2024-05-01,1139,Corporate,Clothing,Laptop,17872.07,2.0,0.22,North,Cash,27880.43,2024,5,1,Wednesday,13940.215,7863.7108,5,634915.56,False
100488,2024-05-02,1128,Corporate,Furniture,Jeans,21353.62,9.0,0.06,North,Card,180651.63,2024,5,2,Thursday,20072.403333333335,11530.9548,8,1062963.57,True
100489,2024-05-03,1057,Home Office,Furniture,T-Shirt,10924.15,2.0,0.1,South,Cash,19663.47,2024,5,3,Friday,9831.735,2184.83,9,802861.1900000001,False
100490,2024-05-04,1121,Home Office,Furniture,Mobile,29935.37,8.0,0.15,West,Cash,203560.52,2024,5,4,Saturday,25445.065,35922.443999999996,6,823963.21,True
100491,2024-05-05,1000,Corporate,Electronics,Mobile,29821.2,9.0,0.01,North,Cash,265706.89,2024,5,5,Sunday,29522.98777777778,2683.908,8,950079.27,True
100492,2024-05-06,1033,Corporate,Clothing,Laptop,18735.58,9.0,0.07,South,Cash,156816.8,2024,5,6,Monday,17424.088888888888,11803.415400000004,6,610151.58,True
100493,2024-05-07,1095,Consumer,Electronics,Chair,16785.14,9.0,0.12,East,Cash,132938.31,2024,5,7,Tuesday,14770.923333333332,18127.9512,8,865925.8,True
100494,2024-05-08,1125,Consumer,Clothing,Table,44271.22,2.0,0.08,South,UPI,81459.04,2024,5,8,Wednesday,40729.52,7083.3952,6,309746.18,False
100495,2024-05-09,1117,Corporate,Furniture,Table,19287.56,4.0,0.04,South,Cash,74064.23,2024,5,9,Thursday,18516.0575,3086.0096000000003,7,850027.77,False
100496,2024-05-10,1047,Home Office,Electronics,Laptop,24776.35,7.0,0.22,West,UPI,135278.87,2024,5,10,Friday,19325.552857142855,38155.579,8,874951.82,True
100497,2024-05-11,1088,Home Office,Clothing,Jeans,14308.58,2.0,0.24,North,Card,21749.04,2024,5,11,Saturday,10874.52,6868.118399999999,4,758123.9299999999,False
100498,2024-05-12,1116,Home Office,Clothing,Chair,39381.12,1.0,0.08,East,Cash,36230.63,2024,5,12,Sunday,36230.63,3150.4896000000003,8,649658.52,False
100499,2024-05-13,1128,Home Office,Furniture,T-Shirt,19992.92,3.0,0.23,South,Card,46183.65,2024,5,13,Monday,15394.550000000001,13795.1148,8,1062963.57,False
100500,2024-05-14,1015,Consumer,Electronics,Jeans,25777.83,4.0,0.12,North,Cash,90737.96,2024,5,14,Tuesday,22684.49,12373.358400000001,3,536218.52,True
100501,2024-05-15,1188,Corporate,Electronics,Jeans,26609.405,8.0,0.15,North,UPI,87156.89,2024,5,15,Wednesday,10894.61125,31931.285999999996,6,803633.4199999999,False
100502,2024-05-16,1191,Home Office,Electronics,Laptop,49385.45,6.0,0.26,South,UPI,219271.4,2024,5,16,Thursday,36545.23333333333,77041.302,8,1327704.3900000001,True
100503,2024-05-17,1190,Consumer,Furniture,Laptop,14716.49,2.0,0.22,North,UPI,22957.72,2024,5,17,Friday,11478.86,6475.2555999999995,7,863465.8300000001,False
100504,2024-05-18,1068,Home Office,Electronics,Table,38582.98,9.0,0.24,South,Card,263907.58,2024,5,18,Saturday,29323.064444444448,83339.2368,7,1013250.75,True
100505,2024-05-19,1021,Corporate,Furniture,Laptop,21489.28,2.0,0.04,South,Cash,41259.42,2024,5,19,Sunday,20629.71,1719.1424,4,257936.2,False
100506,2024-05-20,1092,Consumer,Furniture,Laptop,10469.63,5.0,0.02,South,Card,51301.19,2024,5,20,Monday,10260.238000000001,1046.963,7,845917.4500000001,False
100507,2024-05-21,1194,Corporate,Furniture,Laptop,40025.99,4.0,0.27,East,UPI,116875.89,2024,5,21,Tuesday,29218.9725,43228.0692,6,937837.39,True
100508,2024-05-22,1075,Corporate,Clothing,Table,16813.62,7.0,0.12,South,Card,103571.9,2024,5,22,Wednesday,14795.985714285713,14123.440799999998,3,409992.48,True
100509,2024-05-23,1153,Consumer,Electronics,T-Shirt,43286.63,8.0,0.09,West,UPI,315126.67,2024,5,23,Thursday,39390.83375,31166.373599999995,5,858997.31,True
100510,2024-05-24,1143,Consumer,Electronics,T-Shirt,26609.405,5.0,0.22,North,UPI,178541.26,2024,5,24,Friday,35708.252,29270.3455,10,1185944.02,True
100511,2024-05-25,1178,Consumer,Furniture,Laptop,43019.23,5.0,0.25,East,UPI,161322.11,2024,5,25,Saturday,32264.422,53774.037500000006,5,552456.77,True
100512,2024-05-26,1085,Consumer,Furniture,Table,1943.39,2.0,0.26,North,Cash,2876.22,2024,5,26,Sunday,1438.11,1010.5628,9,1133438.48,False
100513,2024-05-27,1184,Consumer,Electronics,T-Shirt,39411.19,8.0,0.09,East,Cash,286913.46,2024,5,27,Monday,35864.1825,28376.056800000002,6,1328104.09,True
100514,2024-05-28,1028,Consumer,Furniture,Jeans,20684.71,2.0,0.26,West,UPI,30613.37,2024,5,28,Tuesday,15306.685,10756.0492,5,316691.3,False
100515,2024-05-29,1068,Consumer,Electronics,T-Shirt,43711.4,6.0,0.01,East,Card,259645.72,2024,5,29,Wednesday,43274.28666666667,2622.684,7,1013250.75,True
100516,2024-05-30,1046,Home Office,Clothing,T-Shirt,26609.405,8.0,0.01,East,Card,253203.35,2024,5,30,Thursday,31650.41875,2128.7524,8,699038.86,True
100517,2024-05-31,1093,Corporate,Furniture,Table,41715.43,6.0,0.19,East,Cash,202736.99,2024,5,31,Friday,33789.49833333333,47555.590200000006,3,498810.06999999995,True
100518,2024-06-01,1189,Consumer,Electronics,Jeans,25071.7,4.0,0.02,North,UPI,98281.06,2024,6,1,Saturday,24570.265,2005.736,13,1455580.4000000001,True
100519,2024-06-02,1196,Home Office,Furniture,Table,26844.27,4.0,0.1,South,Card,96639.37,2024,6,2,Sunday,24159.8425,10737.708,5,452569.55,True
100520,2024-06-03,1143,Home Office,Electronics,Laptop,7390.5,6.0,0.2,North,UPI,35474.4,2024,6,3,Monday,5912.400000000001,8868.6,10,1185944.02,False
100521,2024-06-04,1175,Home Office,Electronics,Mobile,39242.57,4.0,0.1,South,Card,141273.25,2024,6,4,Tuesday,35318.3125,15697.028,3,457193.20999999996,True
100522,2024-06-05,1084,Corporate,Furniture,T-Shirt,21085.6,8.0,0.05,North,Cash,160250.56,2024,6,5,Wednesday,20031.32,8434.24,4,684003.48,True
100523,2024-06-06,1038,Consumer,Clothing,Mobile,25103.99,9.0,0.08,West,UPI,207861.04,2024,6,6,Thursday,23095.67111111111,18074.8728,8,1093163.24,True
100524,2024-06-07,1099,Home Office,Electronics,Table,39297.87,1.0,0.14,West,UPI,33796.17,2024,6,7,Friday,33796.17,5501.701800000001,4,85255.54999999999,False
100525,2024-06-08,1032,Corporate,Electronics,Table,30022.5,4.0,0.14,East,Card,103277.4,2024,6,8,Saturday,25819.35,16812.600000000002,7,736400.43,True
100526,2024-06-09,1100,Corporate,Electronics,Table,10214.72,4.0,0.23,West,Card,31461.34,2024,6,9,Sunday,7865.335,9397.5424,7,524781.31,False
100527,2024-06-10,1022,Corporate,Clothing,Mobile,29593.59,2.0,0.23,East,Card,45574.13,2024,6,10,Monday,22787.065,13613.0514,4,112467.38,False
100528,2024-06-11,1009,Home Office,Clothing,Table,20500.12,6.0,0.14,South,UPI,105780.62,2024,6,11,Tuesday,17630.103333333333,17220.1008,2,210311.41999999998,True
100529,2024-06-12,1068,Consumer,Furniture,Laptop,23582.37,3.0,0.25,West,Cash,53060.33,2024,6,12,Wednesday,17686.77666666667,17686.7775,7,1013250.75,False
100530,2024-06-13,1099,Home Office,Clothing,Table,1609.9,7.0,0.03,South,Cash,10931.22,2024,6,13,Thursday,1561.6028571428571,338.079,4,85255.54999999999,False
100531,2024-06-14,1033,Home Office,Furniture,Chair,10659.46,5.0,0.08,North,Card,49033.52,2024,6,14,Friday,9806.704,4263.784,6,610151.58,False
100532,2024-06-15,1179,Consumer,Furniture,Mobile,14195.7,4.0,0.25,South,Cash,42587.1,2024,6,15,Saturday,10646.775,14195.7,6,423637.77,False
100533,2024-06-16,1137,Consumer,Clothing,Chair,35705.41,5.0,0.11,North,Card,158889.07,2024,6,16,Sunday,31777.814000000002,19637.9755,4,584927.1599999999,True
100534,2024-06-17,1146,Consumer,Furniture,Table,772.33,8.0,0.29,South,Cash,4386.83,2024,6,17,Monday,548.35375,1791.8056,10,580023.13,False
100535,2024-06-18,1185,Corporate,Clothing,Laptop,26609.405,3.0,0.14,South,UPI,53037.34,2024,6,18,Tuesday,17679.11333333333,11175.9501,6,451697.94,False
100536,2024-06-19,1095,Consumer,Furniture,T-Shirt,46216.54,7.0,0.24,West,Card,245871.99,2024,6,19,Wednesday,35124.57,77643.7872,8,865925.8,True
100537,2024-06-20,1000,Home Office,Clothing,Jeans,26609.405,6.0,0.12,South,Cash,30474.31,2024,6,20,Thursday,5079.051666666667,19158.7716,8,950079.27,False
100538,2024-06-21,1068,Consumer,Clothing,Jeans,25917.93,1.0,0.13,West,UPI,22548.6,2024,6,21,Friday,22548.6,3369.3309,7,1013250.75,False
100539,2024-06-22,1003,Home Office,Furniture,Table,39368.81,7.0,0.11,West,Cash,245267.69,2024,6,22,Saturday,35038.241428571426,30313.983699999997,4,458501.97,True
100540,2024-06-23,1015,Corporate,Electronics,Laptop,47138.06,7.0,0.22,East,UPI,257373.81,2024,6,23,Sunday,36767.68714285714,72592.6124,3,536218.52,True
100541,2024-06-24,1023,Home Office,Furniture,Mobile,37389.48,1.0,0.16,East,UPI,31407.16,2024,6,24,Monday,31407.16,5982.3168000000005,5,571190.0700000001,False
100542,2024-06-25,1079,Home Office,Clothing,Chair,36084.16,9.0,0.28,North,Cash,233825.36,2024,6,25,Tuesday,25980.595555555556,90932.08320000002,3,313247.02999999997,True
100543,2024-06-26,1001,Consumer,Electronics,Chair,26609.405,6.0,0.08,South,Cash,228302.29,2024,6,26,Wednesday,38050.38166666667,12772.5144,5,592581.39,True
100544,2024-06-27,1127,Consumer,Furniture,Chair,22420.82,2.0,0.03,North,UPI,43496.39,2024,6,27,Thursday,21748.195,1345.2492,8,928755.05,False
100545,2024-06-28,1159,Home Office,Furniture,Mobile,40331.06,5.0,0.12,South,UPI,177456.66,2024,6,28,Friday,35491.332,24198.636,9,621892.4,True
100546,2024-06-29,1083,Consumer,Furniture,Jeans,596.63,4.0,0.19,East,UPI,1933.08,2024,6,29,Saturday,483.27,453.4388,6,627672.76,False
100547,2024-06-30,1151,Corporate,Electronics,Laptop,46243.14,7.0,0.26,East,Card,239539.47,2024,6,30,Sunday,34219.92428571429,84162.5148,9,901739.0800000001,True
100548,2024-07-01,1139,Corporate,Clothing,Mobile,22276.66,8.0,0.1,South,UPI,160391.95,2024,7,1,Monday,20048.99375,17821.328,5,634915.56,True
100549,2024-07-02,1177,Consumer,Furniture,Chair,27758.33,1.0,0.2,South,Card,22206.66,2024,7,2,Tuesday,22206.66,5551.666000000001,5,424122.0,False
100550,2024-07-03,1162,Corporate,Furniture,Table,12893.14,5.0,0.11,East,UPI,57374.47,2024,7,3,Wednesday,11474.894,7091.227,5,467604.64,False
100551,2024-07-04,1123,Consumer,Furniture,T-Shirt,37178.04,3.0,0.19,East,Card,90342.64,2024,7,4,Thursday,30114.213333333333,21191.482799999998,6,281091.56,True
100552,2024-07-05,1032,Home Office,Furniture,Mobile,4016.46,1.0,0.27,North,UPI,2932.02,2024,7,5,Friday,2932.02,1084.4442000000001,7,736400.43,False
100553,2024-07-06,1160,Home Office,Furniture,Mobile,43657.26,3.0,0.07,East,UPI,121803.76,2024,7,6,Saturday,40601.253333333334,9168.0246,11,1130685.52,True
100554,2024-07-07,1188,Corporate,Clothing,Laptop,26609.405,6.0,0.12,South,UPI,218804.36,2024,7,7,Sunday,36467.39333333333,19158.7716,6,803633.4199999999,True
100555,2024-07-08,1178,Consumer,Clothing,Laptop,10959.79,7.0,0.3,North,Cash,53702.97,2024,7,8,Monday,7671.852857142857,23015.558999999997,5,552456.77,False
100556,2024-07-09,1170,Consumer,Furniture,Mobile,40504.36,8.0,0.26,South,Cash,239785.81,2024,7,9,Tuesday,29973.22625,84249.06880000001,2,365653.70999999996,True
100557,2024-07-10,1100,Corporate,Electronics,Chair,39360.62,4.0,0.17,West,UPI,130677.26,2024,7,10,Wednesday,32669.315,26765.221600000004,7,524781.31,True
100558,2024-07-11,1011,Home Office,Clothing,T-Shirt,31684.39,3.0,0.15,North,Card,80795.19,2024,7,11,Thursday,26931.73,14257.975499999999,8,985067.87,False
100559,2024-07-12,1066,Corporate,Electronics,Laptop,18801.3,5.0,0.09,South,Card,85545.92,2024,7,12,Friday,17109.184,8460.585,4,192165.66999999998,False
100560,2024-07-13,1064,Home Office,Clothing,Chair,13720.64,9.0,0.16,East,UPI,103728.04,2024,7,13,Saturday,11525.337777777777,19757.7216,5,391362.70999999996,True
100561,2024-07-14,1160,Consumer,Furniture,Table,11742.82,6.0,0.25,West,Cash,52842.69,2024,7,14,Sunday,8807.115,17614.23,11,1130685.52,False
100562,2024-07-15,1167,Home Office,Clothing,Laptop,16066.73,9.0,0.21,South,Card,114234.45,2024,7,15,Monday,12692.716666666667,30366.1197,4,723789.94,True
100563,2024-07-16,1073,Corporate,Furniture,Chair,45197.21,6.0,0.09,North,Cash,246776.77,2024,7,16,Tuesday,41129.46166666666,24406.4934,4,674654.4,True
100564,2024-07-17,1042,Consumer,Clothing,Chair,4066.51,2.0,0.06,South,Card,7645.04,2024,7,17,Wednesday,3822.52,487.9812,3,36169.57,False
100565,2024-07-18,1043,Corporate,Furniture,T-Shirt,41477.79,5.0,0.08,West,UPI,190797.83,2024,7,18,Thursday,38159.566,16591.116,5,525231.4,True
100566,2024-07-19,1028,Corporate,Furniture,T-Shirt,17574.73,9.0,0.05,North,Cash,150263.94,2024,7,19,Friday,16695.993333333332,7908.628500000001,5,316691.3,True
100567,2024-07-20,1140,Home Office,Furniture,Table,26175.65,8.0,0.03,West,Card,203123.04,2024,7,20,Saturday,25390.38,6282.156,5,642069.0,True
100568,2024-07-21,1011,Corporate,Furniture,Chair,39765.38,7.0,0.13,South,UPI,242171.16,2024,7,21,Sunday,34595.88,36186.4958,8,985067.87,True
100569,2024-07-22,1094,Home Office,Electronics,Jeans,44241.95,1.0,0.03,East,UPI,42914.69,2024,7,22,Monday,42914.69,1327.2585,6,297117.0,False
100570,2024-07-23,1045,Consumer,Furniture,Chair,17370.11,4.0,0.05,East,UPI,66006.42,2024,7,23,Tuesday,16501.605,3474.0220000000004,5,395128.36,False
100571,2024-07-24,1129,Home Office,Electronics,T-Shirt,26609.405,7.0,0.16,South,Cash,136414.88,2024,7,24,Wednesday,19487.84,29802.5336,8,961395.91,True
100572,2024-07-25,1034,Consumer,Electronics,Jeans,20842.9,7.0,0.05,South,Cash,138605.28,2024,7,25,Thursday,19800.754285714287,7295.015000000001,5,1068645.37,True
100573,2024-07-26,1080,Home Office,Furniture,Laptop,859.9,6.0,0.02,South,UPI,5056.21,2024,7,26,Friday,842.7016666666667,103.18799999999999,6,493207.66,False
100574,2024-07-27,1089,Corporate,Electronics,Laptop,14937.96,8.0,0.1,North,Cash,107553.31,2024,7,27,Saturday,13444.16375,11950.368,10,1251200.77,True
100575,2024-07-28,1007,Home Office,Clothing,Mobile,23067.62,6.0,0.07,West,Card,128717.32,2024,7,28,Sunday,21452.88666666667,9688.4004,9,683338.46,True
100576,2024-07-29,1092,Home Office,Furniture,T-Shirt,20672.46,3.0,0.15,West,UPI,52714.77,2024,7,29,Monday,17571.59,9302.607,7,845917.4500000001,False
100577,2024-07-30,1153,Consumer,Electronics,Mobile,26609.405,4.0,0.03,West,UPI,140270.07,2024,7,30,Tuesday,35067.5175,3193.1285999999996,5,858997.31,True
100578,2024-07-31,1089,Corporate,Furniture,Jeans,19363.22,3.0,0.23,South,Cash,44729.04,2024,7,31,Wednesday,14909.68,13360.6218,10,1251200.77,False
100579,2024-08-01,1161,Home Office,Furniture,T-Shirt,24570.95,1.0,0.27,West,UPI,17936.79,2024,8,1,Thursday,17936.79,6634.156500000001,4,442141.95999999996,False
100580,2024-08-02,1114,Corporate,Furniture,Table,21594.51,5.0,0.22,South,Card,84218.59,2024,8,2,Friday,16843.718,23753.961,7,542650.61,False
100581,2024-08-03,1104,Home Office,Electronics,Chair,37083.18,1.0,0.16,North,Cash,31149.87,2024,8,3,Saturday,31149.87,5933.3088,4,285100.94999999995,False
100582,2024-08-04,1134,Home Office,Clothing,Table,26609.405,1.0,0.26,East,Cash,31950.26,2024,8,4,Sunday,31950.26,6918.4453,5,655760.9,False
100583,2024-08-05,1195,Corporate,Clothing,Jeans,26688.08,2.0,0.21,South,UPI,42167.17,2024,8,5,Monday,21083.585,11208.9936,2,240589.84999999998,False
100584,2024-08-06,1057,Home Office,Electronics,T-Shirt,39513.72,4.0,0.0,South,UPI,158054.88,2024,8,6,Tuesday,39513.72,0.0,9,802861.1900000001,True
100585,2024-08-07,1113,Corporate,Furniture,Jeans,14979.98,6.0,0.12,East,UPI,79094.29,2024,8,7,Wednesday,13182.381666666666,10785.5856,3,310009.24,False
100586,2024-08-08,1074,Home Office,Electronics,Chair,27160.21,8.0,0.26,East,Cash,160788.44,2024,8,8,Thursday,20098.555,56493.2368,6,910041.25,True
100587,2024-08-09,1156,Consumer,Electronics,Laptop,17392.45,3.0,0.1,North,UPI,46959.62,2024,8,9,Friday,15653.206666666667,5217.735000000001,3,108688.68000000001,False
100588,2024-08-10,1119,Corporate,Electronics,Laptop,20827.21,1.0,0.01,West,Card,20618.94,2024,8,10,Saturday,20618.94,208.2721,3,365756.54,False
100589,2024-08-11,1163,Home Office,Furniture,Jeans,36674.21,3.0,0.22,South,UPI,85817.65,2024,8,11,Sunday,28605.88333333333,24204.978600000002,7,813354.9099999999,False
100590,2024-08-12,1020,Home Office,Electronics,Mobile,44106.79,3.0,0.24,West,UPI,100563.48,2024,8,12,Monday,33521.159999999996,31756.888799999997,7,834677.9,True
100591,2024-08-13,1163,Consumer,Furniture,T-Shirt,6250.47,5.0,0.05,South,Cash,29689.73,2024,8,13,Tuesday,5937.946,1562.6175000000003,7,813354.9099999999,False
100592,2024-08-14,1137,Corporate,Electronics,T-Shirt,31805.03,5.0,0.16,North,UPI,106864.9,2024,8,14,Wednesday,21372.98,25444.024,4,584927.1599999999,True
100593,2024-08-15,1100,Home Office,Clothing,Laptop,29190.76,4.0,0.06,East,Cash,109757.26,2024,8,15,Thursday,27439.315,7005.782399999999,7,524781.31,True
100594,2024-08-16,1151,Consumer,Electronics,Table,6097.07,9.0,0.22,North,UPI,42801.43,2024,8,16,Friday,4755.714444444445,12072.1986,9,901739.0800000001,False
100595,2024-08-17,1191,Home Office,Electronics,Chair,10752.34,7.0,0.08,East,Card,69245.07,2024,8,17,Saturday,9892.152857142859,6021.3104,8,1327704.3900000001,False
100596,2024-08-18,1176,Corporate,Clothing,Table,15687.92,4.0,0.09,West,Card,57104.03,2024,8,18,Sunday,14276.0075,5647.6512,5,322390.35000000003,False
100597,2024-08-19,1098,Home Office,Furniture,Table,8513.17,3.0,0.25,West,Cash,19154.63,2024,8,19,Monday,6384.876666666667,6384.8775000000005,13,2193932.5,False
100598,2024-08-20,1035,Home Office,Furniture,Jeans,12337.73,6.0,0.14,North,Cash,63662.69,2024,8,20,Tuesday,10610.448333333334,10363.693200000002,5,528701.8300000001,False
100599,2024-08-21,1095,Home Office,Electronics,Laptop,13526.52,3.0,0.2,East,UPI,32463.65,2024,8,21,Wednesday,10821.216666666667,8115.912,8,865925.8,False
100600,2024-08-22,1151,Home Office,Clothing,Laptop,16916.56,6.0,0.12,North,UPI,89319.44,2024,8,22,Thursday,14886.573333333334,12179.923200000001,9,901739.0800000001,False
100601,2024-08-23,1150,Consumer,Furniture,Laptop,37519.64,9.0,0.09,East,Card,307285.85,2024,8,23,Friday,34142.87222222222,30390.9084,9,963604.62,True
100602,2024-08-24,1189,Consumer,Electronics,Jeans,28681.23,6.0,0.19,East,UPI,139390.78,2024,8,24,Saturday,23231.796666666665,32696.6022,13,1455580.4000000001,True
100603,2024-08-25,1036,Corporate,Clothing,Mobile,49315.08,4.0,0.05,West,Card,187397.3,2024,8,25,Sunday,46849.325,9863.016000000001,4,691604.77,True
100604,2024-08-26,1011,Consumer,Furniture,Table,20853.84,5.0,0.11,West,Cash,92799.59,2024,8,26,Monday,18559.917999999998,11469.612,8,985067.87,True
100605,2024-08-27,1112,Consumer,Furniture,Jeans,37742.48,5.0,0.06,East,UPI,212867.59,2024,8,27,Tuesday,42573.518,11322.744,11,1509993.34,True
100606,2024-08-28,1182,Corporate,Clothing,T-Shirt,43599.13,3.0,0.21,East,Cash,103329.94,2024,8,28,Wednesday,34443.31333333333,27467.451899999996,4,234497.57,True
100607,2024-08-29,1012,Consumer,Clothing,Chair,34013.13,8.0,0.28,East,UPI,195915.63,2024,8,29,Thursday,24489.45375,76189.4112,5,871842.23,True
100608,2024-08-30,1022,Consumer,Clothing,Mobile,20710.86,4.0,0.3,West,Card,57990.41,2024,8,30,Friday,14497.6025,24853.032,4,112467.38,False
100609,2024-08-31,1098,Corporate,Clothing,T-Shirt,37729.01,8.0,0.14,West,Cash,259575.59,2024,8,31,Saturday,32446.94875,42256.491200000004,13,2193932.5,True
100610,2024-09-01,1104,Corporate,Electronics,Table,10342.62,3.0,0.08,South,Cash,28545.63,2024,9,1,Sunday,9515.210000000001,2482.2288000000003,4,285100.94999999995,False
100611,2024-09-02,1029,Corporate,Clothing,Laptop,16512.1,7.0,0.13,East,UPI,100558.69,2024,9,2,Monday,14365.527142857143,15026.010999999999,6,452153.99,True
100612,2024-09-03,1016,Home Office,Furniture,Table,27424.93,9.0,0.25,South,Cash,185118.28,2024,9,3,Tuesday,20568.69777777778,61706.0925,5,721075.01,True
100613,2024-09-04,1112,Home Office,Furniture,Jeans,28855.39,4.0,0.06,East,Card,108496.27,2024,9,4,Wednesday,27124.0675,6925.2936,11,1509993.34,True
100614,2024-09-05,1061,Corporate,Electronics,Chair,1302.65,8.0,0.29,West,Cash,7399.05,2024,9,5,Thursday,924.88125,3022.148,6,314787.57,False
100615,2024-09-06,1083,Corporate,Furniture,Jeans,47266.69,3.0,0.1,South,Cash,127620.06,2024,9,6,Friday,42540.02,14180.007000000001,6,627672.76,True
100616,2024-09-07,1111,Corporate,Furniture,Mobile,34892.04,7.0,0.3,South,UPI,170971.0,2024,9,7,Saturday,24424.428571428572,73273.284,4,335709.85,True
100617,2024-09-08,1085,Home Office,Clothing,Mobile,24886.05,3.0,0.25,North,Cash,55993.61,2024,9,8,Sunday,18664.536666666667,18664.5375,9,1133438.48,False
100618,2024-09-09,1140,Home Office,Furniture,Chair,26609.405,7.0,0.24,East,UPI,248283.02,2024,9,9,Monday,35469.002857142856,44703.80039999999,5,642069.0,True
100619,2024-09-10,1186,Consumer,Electronics,T-Shirt,22066.96,6.0,0.1,West,UPI,119161.58,2024,9,10,Tuesday,19860.263333333332,13240.176000000001,7,813394.59,True
100620,2024-09-11,1018,Consumer,Clothing,T-Shirt,49025.69,2.0,0.0,North,Cash,98051.38,2024,9,11,Wednesday,49025.69,0.0,4,286610.47,True
100621,2024-09-12,1176,Corporate,Clothing,Mobile,25711.78,3.0,0.11,North,Card,68650.45,2024,9,12,Thursday,22883.483333333334,8484.8874,5,322390.35000000003,False
100622,2024-09-13,1099,Home Office,Electronics,Mobile,5891.43,6.0,0.09,East,UPI,32167.21,2024,9,13,Friday,5361.201666666667,3181.3722000000002,4,85255.54999999999,False
100623,2024-09-14,1139,Home Office,Clothing,Laptop,38287.09,4.0,0.01,North,Cash,151616.88,2024,9,14,Saturday,37904.22,1531.4835999999998,5,634915.56,True
100624,2024-09-15,1188,Home Office,Clothing,T-Shirt,34009.11,6.0,0.15,East,UPI,173446.46,2024,9,15,Sunday,28907.743333333332,30608.199,6,803633.4199999999,True
100625,2024-09-16,1146,Corporate,Electronics,Chair,38694.74,1.0,0.12,South,Card,34051.37,2024,9,16,Monday,34051.37,4643.368799999999,10,580023.13,False
100626,2024-09-17,1075,Consumer,Clothing,T-Shirt,47581.81,1.0,0.19,East,Card,38541.27,2024,9,17,Tuesday,38541.27,9040.543899999999,3,409992.48,False
100627,2024-09-18,1008,Corporate,Electronics,Laptop,38869.17,3.0,0.19,West,UPI,94452.08,2024,9,18,Wednesday,31484.02666666667,22155.4269,5,876721.73,True
100628,2024-09-19,1198,Consumer,Electronics,Jeans,30644.56,8.0,0.04,East,Card,235350.22,2024,9,19,Thursday,29418.7775,9806.2592,3,398882.08,True
100629,2024-09-20,1027,Consumer,Furniture,Mobile,42893.98,8.0,0.29,East,Cash,243637.81,2024,9,20,Friday,30454.72625,99514.0336,9,1266081.74,True
100630,2024-09-21,1127,Corporate,Furniture,Mobile,33727.67,4.0,0.06,South,Cash,126816.04,2024,9,21,Saturday,31704.01,8094.640799999999,8,928755.05,True
100631,2024-09-22,1051,Consumer,Clothing,Laptop,20524.33,6.0,0.13,West,UPI,107137.0,2024,9,22,Sunday,17856.166666666668,16008.977400000002,6,394485.66000000003,True
100632,2024-09-23,1082,Consumer,Clothing,Chair,44303.86,8.0,0.15,West,Card,301266.25,2024,9,23,Monday,37658.28125,53164.632,3,642739.75,True
100633,2024-09-24,1110,Home Office,Electronics,Mobile,11250.64,7.0,0.24,West,Cash,59853.4,2024,9,24,Tuesday,8550.485714285714,18901.0752,9,730670.48,False
100634,2024-09-25,1143,Consumer,Clothing,Table,35789.14,7.0,0.03,North,Cash,243008.26,2024,9,25,Wednesday,34715.46571428572,7515.719399999999,10,1185944.02,True
100635,2024-09-26,1116,Corporate,Electronics,Mobile,26609.405,4.0,0.13,South,Cash,153474.47,2024,9,26,Thursday,38368.6175,13836.8906,8,649658.52,True
100636,2024-09-27,1068,Corporate,Electronics,Table,36619.56,9.0,0.19,West,UPI,266956.59,2024,9,27,Friday,29661.843333333338,62619.4476,7,1013250.75,True
100637,2024-09-28,1098,Consumer,Clothing,Laptop,34924.32,6.0,0.06,North,UPI,196973.16,2024,9,28,Saturday,32828.86,12572.755199999998,13,2193932.5,True
100638,2024-09-29,1139,Home Office,Electronics,Laptop,37681.39,3.0,0.19,North,Cash,91565.78,2024,9,29,Sunday,30521.926666666666,21478.3923,5,634915.56,True
100639,2024-09-30,1024,Home Office,Furniture,Mobile,23359.75,5.0,0.28,North,Cash,84095.1,2024,9,30,Monday,16819.02,32703.65,5,383602.99,False
100640,2024-10-01,1179,Consumer,Clothing,T-Shirt,43733.7,5.0,0.3,South,Card,153067.95,2024,10,1,Tuesday,30613.590000000004,65600.55,6,423637.77,True
